0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.303,13.969,14.789,15.282,15.04,12.968,10.943,11.116,13.724,16.362,16.629,17.344,17.336,16.196,14.585,13.287,13.129,15.065,17.219,17.425,17.701,18.45,19.24,19.461,18.8,18.799,19.101,18.908,18.785,19.179,18.931,18.446,18.868,18.963,18.466,17.752,17.814,18.262,18.445,18.236,18.098,18.802,19.219,18.991,19.261,19.905,20.462,19.832,18.935,18.883,18.861,18.636,18.217,18.717,19.386,19.671,19.639,19.403,19.84,20.63,20.132,19.825,19.71,18.693,17.709,15.202,12.706,14.177,16.783,17.741,17.979,18.148,18.157,17.778,17.38,17.7,18.099,18.201,18.346,18.004,17.435,17.591,17.645,18.249,18.26,19.147,19.321,19.42,18.68,17.748,18.313,17.385,16.614,16.178,16.267,16.7,16.976,17.213,17.413,17.14,16.471,16.643,16.232,13.975,10.235,10.637,14.641,16.423,16.238,16.326,17.1,16.943,16.756,16.668,16.732,17.078,16.607,16.008,16.16,15.673,15.683,14.89,14.148,14.838,14.836,14.865,15.188,15.013,15.596,15.437,14.694,13.621,15.035,15.011,14.783,14.501,14.325,13.83,13.86,14.626,14.559,14.805,14.829,14.401,14.337,14.664,14.71,14.491,14.415,13.884,13.632,13.845,13.81,14.152,14.124,13.978,13.821,13.405,13.437,13.549,13.892,14.239,13.549,13.304,12.997,13.075,13.103,13.032,13.213,13.331,12.991,13.284,13.559,13.394,13.367,13.38,13.455,13.363,12.827,12.257,12.219,10.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4667,35.896,64.868,74.252,76.294,79.391,78.365,69.351,59.225,57.596,69.481,83.623,85.921,87.941,89.094,83.478,73.671,66.712,70.618,82.152,90.087,90.856,92.675,94.936,98.316,100.15,98.406,97.431,98.534,100.65,99.749,99.136,98.058,94.026,94.237,94.894,92.244,91.97,92.776,92.804,93.298,93.602,92.805,95.817,99.435,98.78,100.15,102.89,103.85,101.31,99.084,97.212,96.98,96.383,95.881,97.015,99.185,102.59,102.42,101.11,103.17,107.58,105.42,101.39,101.17,97.412,88.788,74.619,68.491,80.292,89.265,91.349,92.177,93.615,93.444,91.887,89.354,91.531,94.501,93.988,92.085,91.667,89.996,88.082,89.837,92.785,96.481,100.81,101.25,99.227,95.025,92.019,92.585,87.749,84.235,83.728,84.132,86.716,84.926,85.784,89.89,88.915,83.728,84.455,82.736,69.49,51.368,56.47,76.98,82.6,82.854,84.709,88.649,86.399,85.271,85.545,87.131,89.086,84.934,82.761,82.613,82.595,80.796,77.768,74.012,75.962,76.32,78.192,78.155,77.519,78.175,78.183,75.771,70.279,75.775,77.953,77.459,75.364,73.229,71.233,71.551,74.734,74.354,75.116,73.99,74.349,74.364,75.573,75.953,74.764,74.826,72.927,71.177,70.816,71.289,72.599,72.409,72.559,72.567,69.474,68.071,69.832,70.94,72.548,70.049,68.672,67.998,66.311,66.574,67.006,67.329,67.85,68.667,69.119,69.02,68.805,69.305,69.645,69.852,68.614,66.149,64.148,62.549,55.562,33.634,17.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.79,60.765,76.061,76.483,79.234,82.512,80.838,73.586,63.737,58.979,67.516,82.34,87.362,87.852,89.104,82.725,71.648,66.516,76.116,89.359,94.518,95.703,94.952,96.769,100.42,101.9,101.51,100.62,102.42,105.76,104.47,101.8,99.613,93.746,91.026,91.612,93.064,94.485,94.095,94.907,97.52,97.257,96.911,98.275,101.62,102.4,103.4,105.44,105.38,103.6,100.8,99.205,97.856,99.016,98.038,100.49,103.92,105.49,103.93,104.4,105.52,110.36,110.92,106.1,103.74,97.086,82.516,71.106,77.144,88.998,92.668,93.594,93.533,94.568,94.192,92.408,92.743,95.019,96.528,93.536,88.982,90.224,90.6,87.67,90.172,97.154,104.17,104.8,103.28,99.383,96.265,93.779,91.562,86.726,83.453,83.989,84.662,87.914,84.559,85.89,89.175,88.086,84.29,83.455,82.088,68.294,51.968,59.407,79.317,81.157,82.965,86.676,87.755,85.334,86.042,87.671,88.585,88.603,85.4,83.165,83.884,85.272,82.428,80.383,77.362,76.376,78.412,81.11,79.557,78.963,80.489,80.012,78.199,72.892,74.15,79.595,80.25,77.778,74.148,72.744,72.974,74.917,75.598,75.849,73.833,75.793,76.827,78.331,77.329,77.475,77.926,75.164,73.037,73.507,74.263,73.733,74.501,74.296,73.453,70.628,68.727,68.94,71.015,71.945,70.51,70.664,69.843,68.529,67.711,67.298,67.272,69.259,70.229,69.074,68.541,69.748,70.764,72.078,71.925,69.435,69.603,66.074,61.85,52.102,39.068,30.122,14.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.286,53.281,73.051,76.192,78.109,80.99,83.874,82.005,75.107,64.628,59.703,64.74,79.059,86.244,85.253,85.107,78.495,69.323,68.621,81.398,92.854,97.238,98.967,98.065,97.899,99.972,101.76,101.68,103.49,107.56,110.08,108.21,102.17,96.636,90.26,88.987,92.403,95.355,94.208,93.427,97.292,100.66,98.954,99.051,101.88,104.12,105.65,105.78,103.86,102.02,101.58,99.915,99.17,97.21,98.082,97.89,101.45,107.78,107.36,106.41,108.01,108.11,112.06,111.41,107.97,102.35,91.252,76.13,72.703,85.614,92.435,94.017,94.678,94.63,93.885,94.786,93.534,95.248,95.25,94.019,90.562,88.623,89.386,92.7,90.285,93.959,103.86,107.96,104.6,101.43,98.862,98.478,96.526,92.528,88.126,84.496,83.136,83.633,86.207,85.166,88.259,89.699,87.999,83.762,83.949,81.43,67.646,50.875,59.666,80.322,83.496,83.891,86.568,85.156,83.86,86.418,87.19,87.032,86.02,85.421,83.988,85.22,85.279,83.155,81.156,77.793,77.645,78.399,81.028,80.506,77.173,79.193,79.499,79.733,76.055,72.012,79.288,78.875,77.201,74.664,73.238,73.188,74.325,75.178,74.748,74.798,75.265,76.748,79.352,77.732,78.456,77.254,75.662,75.515,76.177,75.01,75.034,75.39,73.425,71.13,69.226,68.019,69.225,71.289,70.765,70.174,70.465,70.514,70.492,69.343,67.368,67.598,68.566,66.682,66.384,67.536,69.412,71.306,73.532,73.044,71.684,71.645,65.142,58.423,47.225,37.994,39.829,35.378,13.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.068,44.653,70.479,75.566,76.517,79.035,81.818,85.244,83.016,75.973,65.709,60.133,62.175,74.055,83.559,82.833,79.008,74.514,70.328,75.683,88.712,95.371,98.594,101.53,101.61,100.39,101.69,102.62,102.28,104.36,110.5,112.84,110.61,101.83,94.349,90.48,92.666,96.697,94.867,93.422,94.708,97.904,100.23,99.357,100.54,104.9,106.29,104.05,102.96,101.33,100.16,101.16,101.96,100.91,97.155,98.169,98.117,102.13,108.04,108.88,108.71,109.95,110.74,113.14,110.49,103.09,95.882,84.012,73.316,79.912,91.893,94.924,96.308,94.888,94.403,95.139,96.231,96.519,95.498,95.048,92.45,89.64,89.184,92.27,94.707,92.896,100.39,105.77,106.48,103.04,100.98,98.803,100.97,95.882,92.062,90.573,88.243,84.683,83.465,85.553,87.792,91.669,90.116,87.1,83.832,83.203,79.921,66.538,51.079,60.704,84.368,87.752,85.614,85.753,84.437,83.105,85.298,87.514,84.981,85.932,86.987,87.086,85.322,83.918,83.483,80.727,78.245,76.581,78.793,80.323,77.912,76.035,77.526,79.04,78.907,77.494,70.676,76.915,78.323,78.644,76.55,74.47,72.887,75.096,74.397,73.046,74.346,75.851,77.614,78.964,76.28,77.644,77.617,77.588,78.297,77.562,75.856,75.376,73.275,72.322,70.003,68.947,69.075,72.67,73.516,70.253,68.554,70.017,71.953,71.456,69.361,68.134,69.305,67.211,65.982,64.931,67.533,68.62,72.95,74.378,73.402,71.855,69.948,64.067,56.488,43.168,36.459,44.607,53.242,31.011,7.8822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9548,33.703,64.266,75.061,77.178,79.639,79.663,81.295,84.801,84.376,76.698,67.198,59.641,60.519,69.207,81.74,80.986,74.238,72.202,76.668,86.616,93.795,97.611,100.3,103.15,104.92,103.49,103.32,105.61,105.5,106.27,111.65,112.15,107.86,100.56,94.106,93.956,96.261,97.315,95.73,95.704,97.058,97.685,97.469,97.935,101.58,106.87,105.57,100.15,98.416,101.83,103.63,103.94,106.26,102.84,98.169,97.952,99.992,102.04,107.49,110.06,107.76,108.17,108.59,108.63,107.19,98.858,85.715,73.566,73.508,88.642,96.427,96.854,97.778,95.724,94.689,95.582,94.174,94.971,95.029,94.884,93.767,92.684,91.371,93.415,93.839,92.812,101.12,105.74,105.09,101.57,100.49,98.325,96.926,92.043,91.301,91.808,88.692,86.55,83.29,86.101,88.177,89.094,88.243,87.04,83.758,81.229,80.893,65.162,50.851,61.682,86.354,87.097,84.63,84.354,81.905,81.145,84.836,85.414,83.016,85.209,87.595,88.602,84.822,82.926,83.311,80.903,78.193,75.719,78.02,78.487,77.918,77.838,78.652,77.678,79.206,78.439,70.96,74.313,79.043,79.879,75.943,73.723,73.143,75.658,74.937,72.956,74.61,76.213,77.271,77.423,77.155,76.897,77.037,77.944,78.403,78.539,77.212,73.833,73.172,72.176,70.068,71.159,72.274,73.067,74.225,70.365,66.173,68.891,70.068,69.719,69.279,69.344,69.723,67.185,66.572,64.673,67.47,69.084,72.81,72.362,72.035,68.994,66.036,62.3,54.072,38.401,35.895,47.63,58.858,47.439,21.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.302,55.767,71.975,75.218,78.123,81.46,81.636,81.665,83.777,86.378,79.751,69.614,60.293,58.361,64.059,77.845,79.744,72.287,74.148,88.234,97.382,96.883,96.865,98.868,102.37,107.27,107.36,105.39,106.79,107.1,106.75,108.41,107.55,102.2,98.865,99.488,98.535,96.333,95.892,97.951,100.01,101,98.711,97.132,98.288,102.67,106.35,105.82,100.09,98.99,105.18,107.69,105.56,107.41,103.33,97.936,97.761,101.3,103.31,106.66,107.55,103.6,103.04,104.09,104.43,102.3,90.174,76.747,72.684,80.43,92.8,96.666,96.346,96.041,94.927,94.931,93.384,89.622,90.886,91.423,92.283,95.281,96.103,93.983,92.973,92.928,90.913,99.947,104.66,103.49,102.62,100.35,98.75,97.296,92.685,91.712,90.959,87.973,90.563,87.215,87.532,86.892,84.552,83.488,83.329,81.607,82.244,81.769,63.828,50.212,62.58,85.494,86.407,85.788,82.733,80.175,82.466,83.205,81.748,81.964,84.495,86.428,86.988,84.929,84.157,83.021,79.906,79.904,76.472,79.588,80.21,80.841,79.896,78.853,77.956,81.179,80.388,73.438,72.532,78.463,78.569,76.07,74.104,74.311,74.337,74.656,73.936,74.121,77.312,76.203,76.251,77.607,76.159,77.155,75.604,76.089,77.346,74.905,71.353,72.782,70.942,70.51,71.838,71.806,72.454,71.564,69.288,66.724,66.222,67.472,68.639,69.004,68.57,66.751,66.603,66.441,65.982,67.471,70.547,72.442,71.451,69.973,65.87,63.652,58.812,45.764,34.001,36.841,43.681,48.072,50.133,36.673,13.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.136,43.501,67.094,71.877,73.166,77.373,81.678,84.115,82.99,83.129,84.966,81.092,71.928,62.492,57.272,60.232,70.292,74.318,70.356,78.772,98.068,103.9,98.062,95.574,97.963,101.28,106.09,108.76,105.92,105.05,105.95,105.38,104.13,100.91,97.17,100.76,103.14,101.61,97.814,98.206,100.49,103.35,103.07,100.22,98.539,101.17,103.13,106.46,106.73,104.57,102.71,104.62,106.33,106.74,108.43,102.97,98.646,98.495,102.93,102.99,102.96,102.16,100.93,100.65,102.49,101.25,93.038,79.01,79.738,90.451,94.705,96.097,94.947,95.033,92.445,91.195,90.358,90.259,87.527,86.936,87.865,88.476,89.876,92.143,94.421,94.076,91.135,90.669,98.484,99.689,99.366,102.11,100.39,98.721,97.841,93.31,89.365,88.168,90.357,91.618,88.596,88.565,84.975,82.447,79.641,78.787,80.127,84.403,80.759,61.298,50.92,64.797,83.628,85.946,84.774,82.722,81.118,84.283,82.373,81.346,81.333,83.016,82.609,82.672,83.789,84.47,80.834,78.745,79.987,77.614,82.119,81.661,82.439,81.673,79.188,79.495,81.012,80.096,76.867,73.173,75.65,77.588,76.585,75.442,73.799,72.881,72.481,72.928,75.854,78.887,77.669,76.758,75.371,75.354,77.584,74.346,74.541,75.143,73.02,72.465,70.523,70.187,70.69,69.005,70.896,72.257,71.308,69.948,70.791,68.579,66.31,65.481,65.887,64.018,64.489,67.021,67.52,67.356,67.024,69.857,70.831,70.508,67.099,65.294,59.469,47.979,35.003,33.319,35.15,34.368,36.037,39.97,40.384,24.241,7.3202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483,33.827,61.451,69.1,70.236,71.355,74.798,79.309,83.909,83.374,81.575,81.52,79.82,74.381,65.943,58.13,59.353,62.726,69.888,71.779,84.849,101.89,105.35,100.45,99.068,101.45,104.44,106,106.23,105.68,102.84,103.19,102.68,101.3,100.91,101.21,101.66,102.33,103.01,100.22,100.34,103.76,106.04,103.99,101.19,99.831,101.79,103.47,105.52,106.71,108.15,105.66,104.45,105.14,105.8,107.86,104.4,98.971,97.947,100.72,99.59,99.196,99.328,102.86,100.48,98.645,93.403,79.912,76.733,94.886,108.5,108.52,105.52,102.5,104.4,101.67,99.09,99.547,100.28,95.414,92.093,91.959,94.326,90.85,90.328,91.029,92.366,90.237,89.131,96.886,96.704,95.277,99.211,97.786,96.278,95.899,91.375,86.391,89.163,91.638,90.395,88.342,84.416,81.936,78.142,75.281,76.189,79.29,82.043,76.735,58.492,51.999,67.425,85.68,85.901,83.872,83.214,80.624,82.198,79.527,80.612,80.504,81.562,80.475,81.775,82.153,84.003,79.282,79.704,79.174,79.724,78.019,78.419,82.193,83.247,81.856,80.537,79.365,77.542,78.391,72.046,71.601,76.239,75.199,75.726,74.853,72.464,70.533,73.023,75.938,80.086,78.887,76.575,74.2,75.475,75.33,73.378,72.054,72.165,73.342,73.685,70.52,70.383,70.079,68.951,71.872,73.76,73.961,72.988,71.821,71.808,68.072,65.435,64.504,61.958,65.716,65.779,66.915,66.835,66.754,68.826,68.387,67.97,66.807,59.748,45.856,34.936,31.553,33.9,32.823,32.283,32.879,33.263,36.537,30.732,14.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
